movieId,title,genres,avg_rating
138208,The Walk (2015),Adventure|Drama|Thriller,3.452
138210,13 Hours (2016),Drama,4.182
138212,Spectral (2016),(no genres listed),2.964
138224,East Wind (Vent d'Est) (1993),Drama,3.5
138230,Staten Island Summer (2015),Comedy,2.75
138234,Augustine (2012),Drama,3.0
138300,Welcome to the North (2012),Comedy,3.5
138338,Lezioni di cioccolato (2007),Comedy,2.0
138366,A Quiet Life (2010),Drama,3.0
138400,Ammutta muddica al cinema (2013),Comedy,5.0
138402,Welcome Mr. President! (2013),Comedy,1.5
138422,The Devil's Violinist (2013),Drama,3.0
138456,Che ne sarà di noi (2004),(no genres listed),1.5
138458,Tu la conosci Claudia? (2004),Comedy,2.5
138460,The Man Who Will Come (2010),Drama,3.0
138462,La scuola (1995),Comedy|Drama,4.0
138464,Il portaborse (1991),(no genres listed),4.0
138476,A Whole Life Ahead (2008),Comedy,3.5
138500,Bingo Bongo (1982),Comedy,3.5
138558,Skew (2011),Horror|Mystery|Thriller,3.0
138610,The Gallows (2015),Horror|Thriller,2.375
138630,In My Dreams (2014),Drama|Fantasy|Romance,4.5
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,3.833
138634,The Baroness and the Butler (1938),Comedy|Drama|Romance,3.5
138652,Dormant Beauty (2012),Drama,3.0
138666,Hannah's Law (2012),Western,3.5
138690,Almost Blue (2000),Thriller,2.0
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,3.897
138754,The Rift (1990),Action|Horror|Sci-Fi,2.5
138808,"The Death of ""Superman Lives"": What Happened? (2015)",Documentary,3.25
138816,In Heaven There Is No Beer? (1984),Documentary,4.0
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,4.167
138868,The Dream Team (2012),Comedy|Drama|Romance,3.25
138898,Hokkabaz (2006),Comedy|Drama,4.75
138923,Trapped (2013),Drama|Thriller,4.5
138952,Scooby-Doo! And Kiss: Rock and Roll Mystery (2015),Animation|Children,2.75
139018,Sub Zero (2005),Thriller,1.5
139032,"Och, Karol 2 (2011)",Comedy|Romance,2.0
139042,That Night (1993),Drama|Romance,4.5
139046,My Golden Days (2015),Drama,1.5
139052,Dark Places (2015),Drama|Mystery|Thriller,2.909
139056,I'll Always Know What You Did Last Summer (2006),Horror,1.75
139062,The False Servant (2000),Comedy|Drama,0.5
139084,Boulevard (2014),Drama,2.25
139090,The U (2009),Documentary,4.5
139098,Four Days in October (2010),Documentary,2.75
139100,Once Brothers (2010),Documentary,5.0
139106,You Don't Know Bo (2012),Documentary,4.167
139116,Requiem For The Big East (2014),Documentary,4.5
139120,Mustang (2015),Drama,3.625
139124,Microbe et Gasoil (2015),Comedy,4.5
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,3.429
139148,Bajrangi Bhaijaan (2015),(no genres listed),4.0
139195,Jim Henson's The Storyteller (1989),Fantasy,5.0
139205,Tanu Weds Manu Returns (2015),Comedy|Romance,4.0
139207,Intruder (1989),Horror|Thriller,3.5
139229,Summer City (1977),Drama|Thriller,2.0
139243,Strike Force (1975),Crime|Drama|Thriller,1.0
139291,Demon Possessed (1993),(no genres listed),0.5
139299,The Untold (2002),Horror,2.5
139317,Pressure (2015),Thriller,3.5
139335,Merry Ex-Mas (2014),(no genres listed),3.0
139385,The Revenant (2015),Adventure|Drama,3.713
139415,Irrational Man (2015),Crime|Drama,2.733
139417,Tale of Tales (2015),Fantasy,3.214
139419,One Minute Time Machine (2014),Comedy|Mystery|Romance,4.0
139423,Cleveland Abduction (2015),(no genres listed),3.5
139495,Going By The Book (2007),Action|Comedy|Crime,4.25
139507,Lissi and the Wild Emperor (2007),Animation|Comedy,4.0
139511,Exte: Hair Extensions (2007),Horror,2.75
139513,"I Love You, I Don't (1976)",Drama,3.5
139517,One Missed Call 2 (2005),Horror|Thriller,3.5
139519,One Missed Call 3: Final (2006),Horror,3.0
139525,Cartel Land (2015),Action|Documentary|Drama,4.083
139539,Brightest Star (2014),Comedy|Drama|Romance,3.5
139553,Always (2011),Drama,4.25
139559,Mantervention (2014),Comedy|Romance,2.5
139575,Baahubali: The Beginning (2015),Action|Drama,3.167
139598,Yellowbird (2014),Animation|Children|Comedy,1.5
139606,Pantani: The Accidental Death of a Cyclist (2014),Documentary,4.0
139608,Learning to Drive (2014),Comedy|Drama|Romance,3.0
139616,The 27th Day (1957),Sci-Fi,2.5
139620,Everything's Gonna Be Great (1998),Adventure|Children|Comedy|Drama,4.75
139626,The Human Experiment (2015),Documentary,5.0
139640,Ooops! Noah is Gone... (2015),Animation,2.5
139642,Southpaw (2015),Action|Drama,3.548
139644,Sicario (2015),Crime|Drama|Mystery,3.901
139649,UMMAH - Unter Freunden (2013),Comedy,2.5
139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,3.8
139663,Aftermath (2013),Crime|Thriller,2.5
139713,Un moment d'égarement (2015),Comedy|Drama,2.5
139715,War Pigs (2015),Action|War,2.5
139721,X+Y (2014),Comedy|Drama,3.357
139723,Dark Was the Night (2014),Horror|Thriller,3.0
139747,Before We Go (2014),Romance,3.55
139757,Best of Enemies (2015),Documentary,4.0
139793,Walk Cheerfully (1930),(no genres listed),3.5
139805,Bad Turn Worse (2014),Crime|Drama|Thriller,3.0
139819,Hollywoo (2011),Comedy,3.0
139845,Fit (1994),(no genres listed),4.0
139847,Chevalier (2015),(no genres listed),3.0
139855,Anomalisa (2015),Animation|Comedy|Fantasy,3.73
139857,Colonia (2016),Thriller,3.667
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,3.7
139861,Ghost in the Shell Arise - Border 3: Ghost Tears (2014),Action|Animation|Sci-Fi,3.5
139863,Ghost in the Shell Arise - Border 4: Ghost Stands Alone (2014),Action|Animation|Sci-Fi,4.25
139879,Stephen Fry: The Secret Life of the Manic Depressive (2006),Documentary,4.0
139905,Terror Out of the Sky (1978),Drama|Horror,2.5
139915,How to Make Love Like an Englishman (2014),Comedy|Romance,2.25
139960,Fantozzi 2000 - La clonazione (1999),Comedy,1.5
139966,Fantozzi Il Ritorno (1996),Drama|Romance,2.0
139976,Fantozzi in Heaven (1993),Comedy,2.0
139978,Fantozzi alla riscossa (1990),(no genres listed),2.5
139982,Fantozzi va in pensione (1988),Comedy,2.5
140000,Fantozzi subisce ancora (1983),Comedy,3.0
140012,I-Lived (2015),Horror|Mystery|Thriller,2.75
140036,Ace (1981),Comedy,4.5
140038,Madly in Love (1981),Comedy,4.2
140070,The Party at Kitty and Stud's (1970),(no genres listed),1.0
140074,The Vatican Tapes (2015),Horror|Thriller,1.5
140078,"Video Nasties: Moral Panic, Censorship & Videotape (2010)",Documentary,3.5
140088,Remembrance (2011),Drama,5.0
140106,Our Little Sister (2015),Comedy,3.875
140108,Yakuza Apocalypse (2015),Action|Horror,3.25
140110,The Intern (2015),Comedy,3.69
140131,Extinction (2015),Drama|Horror|Sci-Fi,2.833
140135,Intrepido: A Lonely Hero (2013),Comedy,4.0
140144,The Story of O Part 2 (1984),(no genres listed),5.0
140146,The Suicide Theory (2015),Drama|Thriller,2.25
140152,Dreamcatcher (2015),Children|Crime|Documentary,3.0
140160,Descendants (2015),Action|Adventure|Comedy,3.25
140162,Love (2015),Drama|Romance,2.889
140174,Room (2015),Drama,3.98
140186,The Traffickers (2012),Action|Drama,3.5
140190,Dear Santa (2011),Comedy|Drama|Romance,3.75
140196,Monster High: Scaris City of Frights (2013),Animation|Fantasy,3.0
140204,Backmask (2015),Horror|Thriller,4.5
140212,Tarzan II (2005),Adventure|Animation|Children,2.0
140214,Triple Dog (2010),Drama|Thriller,2.5
140237,The Runner (2015),Drama,1.75
140239,Helter Skelter (2012),Drama|Fantasy|Horror,4.5
140245,Twenty (2015),Comedy|Drama,5.0
140247,The Gift (2015),Drama|Horror,3.366
140249,Babine (2008),Drama|Fantasy,2.5
140265,George Carlin: Jammin' in New York (1992),Comedy,4.5
140267,The Witch (2015),Horror,3.601
140283,13 Eerie (2013),Horror|Sci-Fi,3.0
140289,Men & Chicken (2015),Comedy|Drama,3.667
140297,The Man Who Saved the World (2013),Documentary,4.5
140301,The Escort (2015),Comedy|Romance,3.667
140319,Kung Fu Killer (2008),Action|Drama|Thriller,3.25
140321,Chris Tucker: Live (2015),Comedy,4.0
140339,Admiral (2015),Action|Adventure,3.5
140341,Lava (2015),Animation|Children,3.222
140345,The Man Called Flintstone (1966),Adventure|Animation|Children|Mystery|Romance,2.0
140357,Au Pair II (2001),Comedy,1.0
140367,Rikki-Tikki-Tavi (1975),Animation,4.25
140383,Van Helsing: The London Assignment (2004),Action|Animation|Fantasy|Horror,3.0
140423,Night Of The Twisters (1996),Action|Drama,3.0
140429,One Wild Oat (1951),Comedy,2.5
140435,Captain America (1944),Action|Adventure|Sci-Fi,0.5
140441,Anne Of Green Gables: The Continuing Story (2000),Children|Drama,3.5
140447,Au Pair (1994),Comedy|Romance,2.75
140461,Right on Track (2003),(no genres listed),3.5
140473,Rescue From Gilligan's Island (1978),Comedy,3.0
140475,Death Train (1993),Action|Thriller,2.0
140477,The Parent Trap II (1986),Children,4.0
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,3.2
140491,Puff the Magic Dragon (1978),Animation|Children,3.0
140511,Hellboy Animated: Blood and Iron (2007),Action|Animation|Fantasy|Horror|Sci-Fi|Thriller,2.5
140521,The First Snow of Winter (1998),Children,2.5
140523,"Visit, The (2015)",Comedy|Horror,3.375
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,3.75
140529,Sinister 2 (2015),Horror|Mystery|Thriller,3.273
140535,Nesting (2012),Comedy|Horror|Romance,3.5
140545,Fantasmagorie (1908),(no genres listed),4.0
140565,Let It Shine (2012),Children,4.0
140575,Spawn of the Slithis (1978),Horror|Sci-Fi|Thriller,1.0
140579,My Sweet Little Village (1985),Comedy,2.5
140581,I Am Chris Farley (2015),Documentary,0.5
140617,Get Smart's Bruce and Lloyd Out of Control (2008),Action|Comedy,3.0
140627,Battle For Sevastopol (2015),Drama|Romance|War,3.429
140653,Spirit of the Marathon (2008),Documentary,4.25
140689,Nightmare (1981),Horror,3.0
140701,Harbinger Down (2015),Horror|Sci-Fi,1.0
140703,The Bunker of the Last Gunshots (1981),(no genres listed),2.0
140709,Death Comes to Pemberley (2013),Drama|Mystery|Romance,3.5
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,2.952
140713,No Escape (2015),Thriller,3.5
140715,Straight Outta Compton (2015),Drama,3.662
140725,Cop Car (2015),Crime|Thriller,3.5
140737,The Lost Room (2006),Action|Fantasy|Mystery,4.1
140747,16 Wishes (2010),Children|Drama|Fantasy,3.0
140753,The Men Next Door (2012),(no genres listed),3.5
140759,The Big Gay Musical (2009),Comedy|Drama|Romance,4.0
140777,Pasolini (2015),Drama,3.0
140785,How to Follow Strangers (2013),Drama|Romance,3.0
140787,Smart Ass (2014),Comedy|Drama,3.5
140793,Sir Henry at Rawlinson End (1980),Comedy,4.0
140799,Truck Turner (1974),Action|Crime|Drama,4.0
140805,Attack on Titan (2015),Drama|Horror,2.167
140807,Sailor Moon S the Movie: Hearts in Ice (1994),Action|Animation|Comedy,3.5
140809,Sailor Moon R: The Movie (1993),Animation|Comedy|Drama|Romance,3.0
140811,Sailor Moon Super S: The Movie (1995),Action|Animation|Comedy,4.0
140816,Tangerine (2015),Comedy|Drama,2.875
140820,Air (2015),Sci-Fi|Thriller,2.5
140822,Just Peck (2009),Children|Comedy,2.5
140838,Dead Before Dawn 3D (2012),Adventure|Comedy|Horror,1.5
140852,964 Pinocchio (1991),Horror|Sci-Fi,4.0
140856,Inner Demons (2014),Horror|Thriller,2.5
140860,Hacker (2002),Comedy,4.5
140862,Khottabych (2006),Comedy|Fantasy,2.7
140916,Malicious (1973),Comedy|Fantasy,4.5
140922,Mother's Heart (1969),Drama,5.0
140928,Joy (2015),Comedy|Drama,3.203
140932,Shut Up Little Man! An Audio Misadventure (2011),Comedy|Documentary,2.5
140940,Azazel (2002),Action|Adventure|Drama|Mystery,3.75
140942,The Turkish Gambit (2005),Action|Adventure|Drama|Mystery,3.875
140944,Taras Bulba (2009),Action|Drama|War,3.5
140946,The PyraMMMid (2011),Crime|Drama,4.5
140954,Daisy Town (1971),Animation|Comedy|Western,2.5
140956,Ready Player One,Action|Sci-Fi|Thriller,3.65
140958,Next Goal Wins (2014),Documentary,4.0
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,2.964
141006,Rembetiko (1982),Drama,3.5
141036,4 Minute Mile (2014),Drama,2.0
141038,Get a Clue (2002),Children|Comedy|Mystery,2.5
141050,Theeb (2014),Adventure|Drama|Thriller,3.0
141058,Manjhi The Mountain Man (2015),Drama,4.0
141060,Fly Away Solo (2015),Drama,2.0
141072,The Divine Weapon (2008),Action|Adventure|Drama,3.5
141104,The Courageous Heart of Irena Sendler (2009),Drama|War,3.0
141116,Ferat Vampire (1982),Horror|Mystery|Sci-Fi,4.0
141131,Guardians (2016),(no genres listed),1.917
141133,Green Snake (1993),Action|Fantasy|Romance|Sci-Fi,0.5
141139,The Terror Live (2013),Action|Crime|Thriller,3.0
141162,Taxi No. 9 2 11: Nau Do Gyarah (2006),(no genres listed),3.0
141166,Arthur 3: The War of the Two Worlds (2010),Adventure|Animation|Children|Fantasy,2.5
141168,Beau Geste (1966),Action|Drama|War,2.5
141185,Close to My Heart (1951),Drama,3.0
141251,Demetri Martin: Live (At The Time) (2015),Comedy,4.0
141292,Moving Target (1996),(no genres listed),2.0
141299,Peter Pan (2000),Children|Fantasy,4.0
141311,Tapped Out (2014),Action|Drama,4.0
141317,The Cabining (2013),Horror|Thriller,2.5
141321,The Gazebo (1971),Comedy,2.5
141393,Kill Your Friends (2015),Comedy|Crime|Thriller,3.5
141397,Equals (2015),Drama|Sci-Fi,3.5
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,3.833
141414,Portrait of Jason (1967),Documentary,4.0
141418,Sexy Evil Genius (2013),Comedy|Drama|Mystery|Thriller,3.5
141420,Paranormal Activity 2: Tokyo Night (2010),Horror|Thriller,3.875
141422,Suffragette (2015),Drama,3.083
141426,Joker Game (2015),Thriller,4.0
141432,Sweet Red Bean Paste (2015),Drama,4.333
141452,Clannad: The Motion Picture (2007),Animation|Drama,4.0
141487,Blades of Blood (2010),Action|Drama,3.5
141493,The Hunchback of Notre Dame II (2002),Adventure|Animation|Children|Romance,1.5
141505,Moscow-Cassiopeia (1973),Adventure|Children|Comedy|Sci-Fi,3.0
141511,Assassins Tale (2013),Action|Crime|Thriller,3.5
141520,Moss (2010),Crime|Drama|Mystery|Thriller,3.75
141522,Wanderlust (2006),Comedy|Documentary|Drama|Romance,2.5
141524,The Price of Sex (2011),Documentary,3.0
141536,Veteran (2015),Crime|Thriller,4.0
141538,Assassination (2015),Action|Drama|Thriller,3.5
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,3.455
141550,Wasted on the Young (2010),Drama|Romance|Thriller,3.5
141552,Dadnapped (2009),Action|Adventure|Children|Comedy,2.875
141570,Central Park (1932),Comedy|Drama|Romance,2.5
141588,Let There Be Light (1946),Documentary,4.0
141644,Santa Baby (2006),Children|Comedy,4.0
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3.0
141648,We Are Your Friends (2015),Drama|Romance,3.4
141668,War Room (2015),Drama,3.833
141670,Shield of Straw (2013),Thriller,3.5
141676,Joseph: King of Dreams (2000),Animation,3.125
141684,Hurricane of Fun: The Making of Wet Hot (2015),Documentary,3.0
141688,Legend (2015),Crime|Thriller,3.48
141690,Anesthesia (2015),Drama|Thriller,3.5
141692,The Outskirts (2015),Comedy,1.833
141698,Elephant Song (2014),Drama,4.0
141702,Drishyam (2015),Drama|Mystery|Thriller,3.875
141704,Phantom (2015),Action|Thriller,3.0
141712,Addicted to Fresno (2015),Comedy,3.75
141714,Queen of Earth (2015),Drama,3.5
141716,Blind Man (2012),Action|Thriller,2.5
141718,Deathgasm (2015),Comedy|Horror,3.75
141749,The Danish Girl (2015),Drama,3.597
141761,Area 51 (2015),Horror|Sci-Fi|Thriller,3.25
141795,L♡DK (2014),Drama|Romance,2.5
141799,Cooties (2015),Comedy|Horror,2.625
141804,Forgotten Tune for the Flute (1987),Comedy|Drama|Romance,3.5
141806,Station for Two (1982),Comedy|Drama|Romance,3.0
141808,A Summer to Remember (1960),Children|Comedy|Drama,4.5
141810,Autumn Marathon (1979),Comedy|Drama,3.625
141812,The Most Charming and Attractive (1985),Comedy|Romance,3.25
141816,12 Chairs (1976),Adventure|Comedy,3.375
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,4.3
141820,Old Men: Robbers (1971),Comedy,3.0
141822,Carnival Night (1956),Comedy,2.5
141824,Old Hags (2000),Comedy|Drama,3.0
141826,The Garage (1979),Comedy|Drama,3.5
141828,A Key to the Bedroom (2003),Comedy|Romance,4.5
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,3.0
141832,Girl without an Address (1957),Comedy|Romance,2.0
141834,For the Matches (1980),Comedy,3.0
141836,It Can't Be! (1975),Comedy,3.75
141838,Incognito from St.Petersburg (1977),Comedy,3.5
141840,Sportloto-82 (1982),Comedy,3.0
141842,Running the Sahara (2009),Documentary,5.0
141844,12 Chairs (1971),Adventure|Comedy,3.611
141846,Steve Jobs: The Man in the Machine (2015),Documentary,3.5
141866,Green Room (2015),(no genres listed),3.804
141870,"One-Two, Soldiers Were Going... (1976)",Drama|War,3.75
141874,The Adventures of Buratino (1975),Adventure|Children|Fantasy,2.25
141890,Beasts of No Nation (2015),Drama|War,3.716
141912,Dirty Weekend (2015),Comedy|Drama,3.333
141924,The Lady in the Van (2015),Drama,3.125
141926,He Named Me Malala (2015),Documentary,2.333
141928,Bloodsucking Bastards (2015),Comedy|Horror,3.667
141930,KillerSaurus,Horror|Sci-Fi,1.0
141946,Meru (2015),Action|Adventure|Documentary,3.286
141954,Pod (2015),Horror|Mystery|Thriller,4.0
141956,Contracted: Phase II (2015),Drama|Horror|Thriller,2.5
141958,A Little Thing Called Love (2010),Comedy|Romance,3.0
141960,Lost After Dark (2014),Horror,2.5
141964,White Settlers (2014),Horror|Mystery|Thriller,2.0
141976,Snowglobe (2007),Children|Fantasy|Sci-Fi,3.5
141982,Mrs. Miracle (2009),Children|Comedy|Fantasy,4.5
141984,A Little Bit Zombie (2012),Comedy|Horror|Sci-Fi,2.5
141986,Santa Baby 2 (2009),Children|Comedy,3.5
141988,The Coed and the Zombie Stoner (2014),Comedy,0.5
141990,Wildeye (2015),(no genres listed),2.0
141994,Saving Christmas (2014),Children|Comedy,0.5
142020,Oscar (1967),Comedy,4.5
142032,The Transporter Refuelled (2015),Action|Crime|Thriller,3.615
142038,Redemption (2013),(no genres listed),2.5
142050,Too Much Johnson (1938),Comedy,3.5
142052,The Key to Reserva (2007),Crime|Thriller,3.0
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3.0
142058,The Lorax (1972),Animation|Children,4.333
142062,The Infernal Cakewalk (1903),Comedy|Fantasy,3.5
142064,La Vérité si je Mens ! 3 (2012),Comedy,3.0
142066,La Vérité si je Mens ! 2 (2001),Comedy,3.0
142070,Jenny's Wedding (2015),Comedy|Drama,2.0
142072,Bound to Vengeance (2015),Horror|Thriller,3.5
142074,Knock Knock (2015),Crime|Horror|Thriller,2.792
142080,The Conquest of Everest (1953),Documentary|Drama,3.5
142084,Welcome to Leith (2015),Documentary|Thriller,3.333
142086,Fallen: The Beginning (2006),Action|Adventure|Children|Drama|Fantasy,3.0
142113,Kahlil Gibran's The Prophet (2015),Animation,3.5
142115,The Blue Planet (2001),Documentary,4.304
142126,"Something, Anything (2015)",Drama|Romance,4.5
142148,Christmas Cupid (2010),Children|Comedy|Fantasy|Romance,4.0
142150,Vamp U (2013),Action|Comedy|Horror,1.5
142158,Return to Halloweentown (2006),Adventure|Children|Comedy|Fantasy,3.875
142184,Silenced (2011),Drama,4.0
142196,Cornered! (2009),Comedy|Horror,1.5
142198,Killer Party (1986),Comedy|Horror,2.0
142204,Twitches Too (2007),Children|Drama|Fantasy,3.75
142210,The Beauty Inside (2015),Fantasy|Romance,3.5
142218,Daddy or Mommy (2015),Comedy,3.5
142222,Demolition (2016),Drama,3.636
142226,Listening (2015),Sci-Fi,3.25
142228,12 Rounds 3: Lockdown (2015),Action,1.75
142230,Beyond Darkness (1990),Horror|Thriller,1.0
142238,Frau Müller muss weg (2015),Comedy,3.5
142258,Listen to Me Marlon (2015),Documentary,5.0
142266,Maléfique (2003),Fantasy|Horror|Mystery,4.0
142302,Assignment: Outer Space (1960),Sci-Fi,2.0
142308,Virtual Weapon (1997),(no genres listed),2.0
142314,Alien from the Deep (1989),Horror|Sci-Fi,2.0
142366,Cigarette Burns (2005),Horror|Thriller,3.667
142372,Our Brand Is Crisis (2015),Comedy|Drama,2.625
142382,Agneepath (2012),Action|Crime|Drama,3.0
142384,Cocktail (2012),Comedy|Drama|Romance,2.5
142386,The Assassin (2015),Drama,3.667
142388,The Gamechangers (2015),Drama,2.5
142420,High Rise (2015),Action|Drama|Sci-Fi,3.071
142422,The Night Before (2015),Comedy,3.667
142424,Into the Forest (2015),Drama|Sci-Fi,2.625
142432,The Princess of France (2014),(no genres listed),3.5
142440,Chain of Command (2015),Adventure,1.0
142448,Everest (2015),Adventure|Drama|Thriller,3.388
142450,Puella Magi Madoka Magica the Movie Part III: Rebellion (2013),Animation|Fantasy|Mystery|Thriller,3.75
142452,Puella Magi Madoka Magica the Movie Part II: Eternal (2012),Action|Animation|Horror|Mystery,4.0
142456,The Brand New Testament (2015),(no genres listed),3.556
142470,City Beneath the Sea (1971),Action|Sci-Fi,2.5
142472,Kebab Connection (2004),Action|Comedy|Romance,3.25
142476,Keine Lieder über Liebe (2005),Drama|Romance,3.5
142482,Monster Hunt (2015),Action|Comedy|Fantasy,3.5
142486,Cocksucker Blues (1972),Documentary,3.5
142488,Spotlight (2015),Thriller,4.086
142492,Son of Saul (2015),Drama,4.167
142503,Shut In (2015),Drama|Horror|Thriller,3.8
142507,Pawn Sacrifice (2015),Drama,3.944
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,3.08
142513,Hunter × Hunter: Phantom Rouge (2013),Adventure|Animation,3.5
142515,"Remake, Remix, Rip-Off: About Copy Culture & Turkish Pop Cinema (2014)",Documentary,3.0
142519,Hunter × Hunter: The Last Mission (2013),Action|Animation,3.5
142527,Bon appétit (2010),Romance,3.0
142529,"Killing Is My Business, Honey (2009)",Comedy|Crime,3.0
142532,Call Girl of Cthulhu (2014),Comedy|Horror,4.0
142534,Roger Waters the Wall (2015),Documentary,3.0
142536,Burnt (2015),Drama,3.342
142538,Queen of the Desert (2015),Drama,0.5
142540,Visions (2015),Horror|Thriller,3.333
142546,General Luna (2015),Drama|War,2.5
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,2.5
142562,The Ceremony (2014),Documentary,3.5
142566,Sarusuberi: Miss Hokusai (2015),Animation,3.75
142568,Being Canadian (2015),Comedy|Documentary,4.0
142572,Life Is Ruff (2005),(no genres listed),3.5
142574,Cow Belles (2006),Children|Comedy|Romance,2.2
142578,Teen Lust (2014),Comedy,3.0
142584,Scanner Cop (1994),Horror|Sci-Fi,2.5
142598,Last Shift (2014),Horror,3.667
142602,"F*ck You, Goethe 2 (2015)",Comedy,2.75
142604,Pay the Ghost (2015),Horror|Thriller,3.0
142606,A Million (2009),Thriller,3.5
142608,A Song of Lisbon (1933),Comedy,5.0
142628,The Brave Little Toaster to the Rescue (1997),Animation|Children|Comedy,4.5
142652,Acolytes (2008),Horror|Mystery|Thriller,2.5
142667,Black River (2001),Sci-Fi|Thriller,1.0
142677,Lootera (2013),Drama|Romance,3.0
142681,Consolation Marriage (1931),Drama|Romance,2.5
142742,The Dark (1979),Horror|Sci-Fi,1.0
142770,The Selling (2012),Comedy,3.5
142791,My Little Bride (2004),Comedy|Drama|Romance,3.0
142811,Carnival of Souls (1998),Horror|Thriller,3.5
142813,Full Out (2015),Children|Drama,2.5
142817,Apaharan (2005),Action|Crime|Drama,2.833
142823,Baazigar (1993),Crime|Thriller,4.0
142829,The Dirty Picture (2011),Comedy|Drama,3.5
142831,Garam Masala (2005),Comedy,3.25
142833,Chup Chup Ke (2006),Comedy,3.0
142835,Dulhe Raja (1998),Comedy|Drama|Romance,2.0
142841,Vedam (2010),Drama|Romance,4.5
142843,Little Witch Academia (2013),Action|Animation|Comedy|Fantasy,3.5
142849,Rabbit and Deer (2013),Animation|Comedy,3.5
142861,Cemetery of Splendour (2015),Drama|Fantasy,2.5
142867,Tiger House (2015),Action|Crime|Drama,2.0
142869,The Tyrannical Father (1941),Comedy,4.0
142871,O Pátio das Cantigas (1942),Comedy,5.0
142873,O Costa d'África (1954),Comedy,4.0
142875,Star (2014),Comedy|Drama|Romance,3.5
142885,"You're a Good Sport, Charlie Brown (1975)",Animation|Children|Comedy,4.5
142901,Un Français (2015),(no genres listed),3.0
142911,The 10 Year Plan (2014),(no genres listed),4.0
142913,Ollaan vapaita,(no genres listed),3.5
142917,Distractions (2015),Comedy,3.0
142925,A Christmas Horror Story (2015),Horror,4.0
142927,Sissi: The Fateful Years of an Empress (1957),Drama|Romance,3.5
142929,Sissi (1955),Comedy|Drama|Romance,3.5
142943,Laserblast (1978),Action|Sci-Fi|Thriller,0.5
142947,Spookies (1986),Horror,1.0
142953,The Thread (2015),Documentary,3.0
142975,Navy Seals vs. Zombies (2015),Action|Horror,1.0
142977,The Rosenwald Schools (2015),(no genres listed),3.5
142993,The Club (2015),Drama,3.0
142997,Hotel Transylvania 2 (2015),Animation|Comedy,3.452
142999,Hidden (2015),Horror|Thriller,3.5
143009,Pure (2009),Drama,4.0
143027,Now You See It... (2005),Comedy|Mystery,5.0
143029,Stuck in the Suburbs (2004),Children|Comedy,4.25
143031,Jump In! (2007),Comedy|Drama|Romance,3.0
143033,Winning London (2001),Children|Comedy,4.5
143035,Minutemen (2008),Adventure|Children|Comedy|Sci-Fi,3.5
143043,Fish & Cat (2013),(no genres listed),3.5
143061,Don't Look Down (2008),Drama|Romance,3.5
143069,Daft Punk Unchained (2015),Documentary,3.0
143128,Mrs. Santa Claus (1996),Children|Fantasy,2.5
143187,Black Eye (1974),Action|Crime,1.0
143197,The Horror of Frankenstein (1970),Horror|Sci-Fi,2.0
143199,Immoral Tales (1974),Drama|Romance,3.5
143203,Inside (2002),Drama,3.5
143209,Tremors 5: Bloodline (2015),Action|Horror|Sci-Fi,3.5
143237,Freeheld (2015),Drama|Romance,4.0
143239,By the Sea (2015),Drama|Romance,1.75
143245,The Little Prince (2015),Animation|Fantasy,3.8
143249,Dark Star: HR Giger’s World (2014),Documentary,0.5
143257,Ashby (2015),Comedy|Drama,3.0
143271,Dheepan (2015),Drama,4.1
143273,"Forecaster, The (2014)",Documentary,3.25
143275,Ronaldo (2015),Documentary,3.0
143309,"Liza, the Fox-Fairy (2015)",Comedy|Fantasy|Romance,4.25
143311,Get Santa (2014),Children|Comedy,2.75
143341,Beyond the Mask (2015),Action|Drama,2.5
143345,Shazam! (2019),Action|Adventure|Fantasy|Sci-Fi,3.312
143347,Aquaman (2018),Action|Fantasy|Sci-Fi,3.031
143355,Wonder Woman (2017),Action|Adventure|Fantasy,3.669
143361,Iron Sky the Coming Race (2016),Action|Comedy|Fantasy|Sci-Fi,3.5
143365,The Circle (2016),Drama|Sci-Fi|Thriller,2.556
143367,Silence (2016),Drama|Thriller,3.208
143369,The Clan (2015),Crime|Drama,2.75
143385,Bridge of Spies (2015),Drama|Thriller,3.748
